node_id, total_out, total_in, pos_in, neg_in, pos_out,neg_out
Jcaraballo (page does not exist), 0, 1, 0, 1, 0, 0
General Rommel, 0, 1, 0, 1, 0, 0
Niteshift36, 0, 1, 0, 1, 0, 0
Kinaro (page does not exist), 0, 1, 0, 1, 0, 0
Crusio, 0, 1, 0, 1, 0, 0
Wikid77, 0, 13, 0, 13, 0, 0
JohnHWiki, 0, 1, 0, 1, 0, 0
Wilbysuffolk (page does not exist), 0, 1, 0, 1, 0, 0
Rcsprinter123, 0, 60, 0, 60, 0, 0
James500, 0, 21, 0, 21, 0, 0
Catfish Jim, 0, 19, 0, 19, 0, 0
L'etats C'est Moi, 0, 4, 0, 4, 0, 0
Patitomr, 0, 1, 0, 1, 0, 0
Ryan Vesey, 0, 19, 0, 19, 0, 0
Soxrock24, 0, 2, 0, 2, 0, 0
Danger, 0, 5, 0, 5, 0, 0
Croisés Majestic/Guestbook (page does not exist), 0, 3, 0, 3, 0, 0
Croisés Majestic (page does not exist), 0, 3, 0, 3, 0, 0
Jsfouche, 0, 3, 0, 3, 0, 0
Feedintm, 0, 2, 0, 2, 0, 0
Jimp, 80, 0, 0, 0, 0, 80
Rcsprinter, 0, 1, 0, 1, 0, 0
Frankie, 0, 9, 0, 9, 0, 0
Lightmouse, 0, 1, 0, 1, 0, 0
Worm_That_Turned, 124, 0, 0, 0, 0, 124
Porchcorpter, 0, 6, 0, 6, 0, 0
JoeSperrazza, 0, 5, 0, 5, 0, 0
Hurricanefan25, 0, 13, 0, 13, 0, 0
Bluerasberry, 0, 27, 0, 27, 0, 0
Δ, 0, 1, 0, 1, 0, 0
☂, 0, 1, 0, 1, 0, 0
☃ (page does not exist), 0, 1, 0, 1, 0, 0
Causa sui, 0, 6, 0, 6, 0, 0
Grim Littlez, 0, 3, 0, 3, 0, 0
EdwardZhao, 0, 6, 0, 6, 0, 0
Mato, 0, 11, 0, 11, 0, 0
ThatPeskyCommoner, 0, 5, 0, 5, 0, 0
Kudpung/RfA criteria, 0, 11, 0, 11, 0, 0
Damirgraffiti, 0, 4, 0, 4, 0, 0
Andy Dingley, 0, 7, 0, 7, 0, 0
Antarctic-adventurer, 0, 1, 0, 1, 0, 0
Puffin, 0, 12, 0, 12, 0, 0
Hemanshu, 0, 1, 1, 0, 0, 0
Umofomia, 0, 1, 1, 0, 0, 0
Johan Magnus, 0, 1, 1, 0, 0, 0
Flamingspinach, 0, 1, 1, 0, 0, 0
Bishonen/European toilet paper holder, 0, 1, 0, 1, 0, 0
Njyoder, 0, 1, 0, 1, 0, 0
Njyoder/bishonen, 0, 1, 0, 1, 0, 0
Wegge, 0, 1, 0, 1, 0, 0
Bill william compton, 0, 7, 0, 7, 0, 0
Maheshkumaryadav, 0, 1, 0, 1, 0, 0
Quigley, 0, 2, 0, 2, 0, 0
Dusty777, 0, 1, 0, 1, 0, 0
Abstruce, 0, 1, 0, 1, 0, 0
Swarm/RfA criteria, 0, 3, 0, 3, 0, 0
CHAK 001, 0, 1, 0, 1, 0, 0
Fluffernutter, 146, 8, 0, 8, 0, 146
Oda Mari, 0, 1, 0, 1, 0, 0
Bobthefish2, 0, 1, 0, 1, 0, 0
Inks.LWC, 0, 75, 0, 75, 0, 0
Cloveapple, 0, 2, 0, 2, 0, 0
Lithistman, 0, 6, 0, 6, 0, 0
Mann jess, 0, 1, 0, 1, 0, 0
Silver seren, 0, 3, 0, 3, 0, 0
SudoGhost, 0, 4, 0, 4, 0, 0
Phoenix7777, 0, 2, 0, 2, 0, 0
I Jethrobot, 0, 6, 0, 6, 0, 0
Reaper_Eternal, 138, 0, 0, 0, 0, 138
Reaper Eternal/Admin Mentoring, 0, 1, 0, 1, 0, 0
TaerkastUA, 0, 1, 0, 1, 0, 0
Rodw, 0, 1, 0, 1, 0, 0
Planetary Chaos Redux, 0, 1, 0, 1, 0, 0
Kierzek, 0, 64, 0, 64, 0, 0
Lukep913, 0, 16, 0, 16, 0, 0
EleoTager, 0, 1, 0, 1, 0, 0
Thecheesykid, 0, 1, 0, 1, 0, 0
Lcsrns, 0, 1, 0, 1, 0, 0
NickDupree, 0, 1, 0, 1, 0, 0
Topher385, 0, 3, 0, 3, 0, 0
PumpkinSky, 0, 25, 0, 25, 0, 0
M.O.X, 0, 7, 0, 7, 0, 0
MoonLichen/MoonLichen, 0, 1, 0, 1, 0, 0
Red Rover112, 0, 2, 0, 2, 0, 0
Snardbafulator, 0, 1, 0, 1, 0, 0
Mrmatiko, 0, 3, 0, 3, 0, 0
Atomician, 0, 1, 0, 1, 0, 0
LikeLakers2, 0, 1, 0, 1, 0, 0
Eeekster, 0, 5, 0, 5, 0, 0
Enti342, 0, 1, 0, 1, 0, 0
1966batfan, 0, 1, 0, 1, 0, 0
TRLIJC19, 0, 3, 0, 3, 0, 0
KsØstm, 0, 1, 0, 1, 0, 0
DoRD, 0, 31, 0, 31, 0, 0
Reaper Eternal/recall template, 0, 1, 0, 1, 0, 0
KuduIO, 0, 5, 0, 5, 0, 0
Orange Suede Sofa, 0, 2, 0, 2, 0, 0
Yellow Evan, 0, 2, 0, 2, 0, 0
Mark Arsten, 0, 29, 0, 29, 0, 0
Rannph.C3.A1irt.C3.AD_anaithnid, 71, 0, 0, 0, 0, 71
Bastun, 0, 1, 0, 1, 0, 0
Fmph, 0, 1, 0, 1, 0, 0
ItsZippy, 73, 23, 0, 23, 0, 73
Lugnad, 0, 1, 0, 1, 0, 0
Bjmullan, 0, 1, 0, 1, 0, 0
Divide et Impera, 0, 1, 0, 1, 0, 0
Surturz, 0, 7, 0, 7, 0, 0
B.wilson (page does not exist), 0, 10, 0, 10, 0, 0
GB_fan, 91, 0, 0, 0, 0, 91
Dr meetsingh, 0, 1, 0, 1, 0, 0
Katarighe (page does not exist), 0, 11, 0, 11, 0, 0
J_Milburn, 52, 0, 0, 0, 51, 1
Bmg916/Autographs, 0, 1, 1, 0, 0, 0
Sethdoe92, 0, 1, 1, 0, 0, 0
Asics, 0, 1, 1, 0, 0, 0
Marcin Suwalczan, 0, 1, 1, 0, 0, 0
Kijog, 0, 1, 1, 0, 0, 0
A7x, 0, 18, 0, 18, 0, 0
DeadlyAssassin, 0, 2, 0, 2, 0, 0
TJRC, 0, 1, 0, 1, 0, 0
Anomie, 160, 1, 0, 1, 0, 160
Grandiose, 90, 1, 0, 1, 0, 90
H3llkn0wz, 0, 1, 0, 1, 0, 0
Nepenthes, 0, 1, 0, 1, 0, 0
Bailo26, 0, 1, 0, 1, 0, 0
Anomie/User non-admin, 0, 1, 0, 1, 0, 0
Spidey665, 0, 2, 0, 2, 0, 0
Vibhijain, 0, 11, 0, 11, 0, 0
Rannpháirtí anaithnid, 0, 2, 0, 2, 0, 0
Status, 0, 15, 0, 15, 0, 0
Thompson.matthew, 0, 6, 0, 6, 0, 0
Yunshui, 0, 42, 0, 42, 0, 0
0pen$0urce, 0, 1, 0, 1, 0, 0
Surajt88, 0, 5, 0, 5, 0, 0
Redrose64, 87, 8, 0, 8, 0, 87
Pencefn, 0, 1, 0, 1, 0, 0
Jaguar, 0, 9, 0, 9, 0, 0
Funandtrvl, 0, 1, 0, 1, 0, 0
Manny may, 0, 1, 0, 1, 0, 0
Ozob, 0, 1, 0, 1, 0, 0
Jc3s5h, 0, 1, 0, 1, 0, 0
Antidiskriminator, 0, 3, 0, 3, 0, 0
Lamberhurst, 0, 1, 0, 1, 0, 0
Porchcorpter/Guestbook, 0, 1, 0, 1, 0, 0
HMSSolent, 0, 12, 0, 12, 0, 0
Mayur, 0, 1, 0, 1, 0, 0
Gregory Heffley, 0, 2, 0, 2, 0, 0
Kangaroopower, 0, 6, 0, 6, 0, 0
The Master of Mayhem, 0, 1, 0, 1, 0, 0
Lagrange613, 0, 3, 0, 3, 0, 0
Biosketch (page does not exist), 0, 1, 0, 1, 0, 0
NLinpublic, 0, 1, 0, 1, 0, 0
CharlieEchoTango, 82, 10, 0, 10, 0, 82
RetiredUser12459780 (page does not exist), 0, 2, 0, 2, 0, 0
RFA Guy, 0, 1, 0, 1, 0, 0
Lionelt, 0, 2, 0, 2, 0, 0
Slon02, 90, 16, 0, 16, 0, 90
LoveUxoxo, 0, 1, 0, 1, 0, 0
Robjp21019 (page does not exist), 0, 1, 0, 1, 0, 0
Tom_Morris, 96, 0, 0, 0, 0, 96
HaeB, 0, 1, 0, 1, 0, 0
Petrb, 0, 2, 0, 2, 0, 0
SarahStierch, 218, 8, 0, 8, 0, 218
Alessandra Napolitano, 0, 2, 0, 2, 0, 0
SpeakFree, 0, 1, 0, 1, 0, 0
Mietchen, 0, 1, 0, 1, 0, 0
Njavallil, 0, 1, 0, 1, 0, 0
Jorgenev/log, 0, 1, 0, 1, 0, 0
Dylanfromthenorth, 0, 2, 0, 2, 0, 0
Buffs, 0, 1, 0, 1, 0, 0
Armbrust/Review (page does not exist), 0, 1, 0, 1, 0, 0
Rusted AutoParts, 0, 1, 0, 1, 0, 0
Cavarrone, 0, 8, 0, 8, 0, 0
MikeAllen, 0, 1, 0, 1, 0, 0
SL93, 0, 1, 0, 1, 0, 0
Gaijin42, 0, 1, 0, 1, 0, 0
The_Blade_of_the_Northern_Lights, 131, 0, 0, 0, 0, 131
Guy Macon, 0, 5, 0, 5, 0, 0
Dipankan001, 0, 4, 0, 4, 0, 0
Wagino 20100516, 0, 11, 0, 11, 0, 0
The most interesting man in the world, 0, 1, 0, 1, 0, 0
Beyond495, 0, 2, 0, 2, 0, 0
Rotorcowboy, 0, 2, 0, 2, 0, 0
Normandy, 0, 1, 0, 1, 0, 0
Greyhood, 0, 1, 0, 1, 0, 0
Cyberpower678, 0, 17, 0, 17, 0, 0
Ronjones, 0, 1, 0, 1, 0, 0
Ramaksoud2000, 0, 10, 0, 10, 0, 0
Angryapathy, 0, 1, 0, 1, 0, 0
Abhishek191288, 0, 2, 0, 2, 0, 0
Vensatry, 0, 7, 0, 7, 0, 0
Richardpeterlyons148, 0, 1, 0, 1, 0, 0
Secret of success, 0, 2, 0, 2, 0, 0
Joyson Prabhu, 0, 1, 0, 1, 0, 0
Achowat, 0, 10, 0, 10, 0, 0
Niri.M, 0, 1, 0, 1, 0, 0
Omer123hussain, 0, 1, 0, 1, 0, 0
MelbourneStar, 0, 24, 0, 24, 0, 0
Scottywong, 0, 16, 0, 16, 0, 0
Mr. Stradivarius, 0, 85, 0, 85, 0, 0
Jedd Raynier, 0, 10, 0, 10, 0, 0
Gilderien, 0, 23, 0, 23, 0, 0
GiantSnowman, 101, 102, 0, 102, 0, 101
Edinburgh Wanderer (page does not exist), 0, 3, 0, 3, 0, 0
EchetusXe, 0, 1, 0, 1, 0, 0
Abhijay (page does not exist), 0, 1, 0, 1, 0, 0
Extra999/Guestbook, 0, 1, 0, 1, 0, 0
Mehran, 0, 2, 0, 2, 0, 0
Karl 334, 0, 1, 0, 1, 0, 0
DUCKISJAMMMY, 0, 2, 0, 2, 0, 0
BarretBonden, 0, 1, 0, 1, 0, 0
J36miles, 0, 4, 0, 4, 0, 0
He to Hecuba, 0, 2, 0, 2, 0, 0
Fayenatic_london, 56, 0, 0, 0, 0, 56
Youreallycan, 0, 1, 0, 1, 0, 0
PaoloNapolitano, 0, 1, 0, 1, 0, 0
Bmusician, 0, 8, 0, 8, 0, 0
Pseudofusulina, 0, 2, 0, 2, 0, 0
Cadonian, 0, 1, 0, 1, 0, 0
HandiGoatMasala (page does not exist), 0, 2, 0, 2, 0, 0
Oculi, 0, 4, 0, 4, 0, 0
Dpmuk, 64, 3, 0, 3, 0, 64
90, 0, 1, 0, 1, 0, 0
Andy4789, 0, 1, 0, 1, 0, 0
Wikiwind, 0, 11, 0, 11, 0, 0
Il223334234, 0, 1, 0, 1, 0, 0
User:Alex_S, 1, 0, 0, 0, 0, 1
James Easton (page does not exist), 0, 1, 1, 0, 0, 0
Yngvadottir, 73, 4, 0, 4, 0, 73
Kobnach (page does not exist), 0, 1, 0, 1, 0, 0
Crisco 1492, 0, 17, 0, 17, 0, 0
Josh Parris/RfA critera, 0, 1, 0, 1, 0, 0
Standinlake (page does not exist), 0, 1, 0, 1, 0, 0
Mythio, 0, 2, 0, 2, 0, 0
MisterGugaruz, 0, 5, 0, 5, 0, 0
Khan810, 0, 1, 0, 1, 0, 0
Hegvald, 0, 2, 0, 2, 0, 0
Writ Keeper, 0, 4, 0, 4, 0, 0
Achowat/RfA Process, 0, 2, 0, 2, 0, 0
LuK3, 0, 10, 0, 10, 0, 0
Bruvtakesover, 0, 2, 0, 2, 0, 0
Yasht101 (page does not exist), 0, 2, 0, 2, 0, 0
Tomtomn00 (page does not exist), 0, 1, 0, 1, 0, 0
Ducknish, 0, 4, 0, 4, 0, 0
Hurricanefan25/c, 0, 1, 0, 1, 0, 0
Hurricanefan24, 0, 1, 0, 1, 0, 0
Ks0stm/Email, 0, 23, 0, 23, 0, 0
Markerdryer, 0, 1, 0, 1, 0, 0
Morning Sunshine, 0, 26, 0, 26, 0, 0
Dontforgetthisone, 0, 1, 0, 1, 0, 0
JungleFuryPizza, 0, 1, 0, 1, 0, 0
TheGeneralUser, 0, 45, 0, 45, 0, 0
Drla8th!, 0, 2, 0, 2, 0, 0
Mark91, 0, 4, 0, 4, 0, 0
Érico Júnior Wouters, 0, 7, 0, 7, 0, 0
Dennis_Brown, 135, 0, 0, 0, 0, 135
Saedon, 0, 2, 0, 2, 0, 0
A412, 0, 1, 0, 1, 0, 0
Basalisk, 0, 5, 0, 5, 0, 0
GMolewaterdelaRiveBox, 0, 1, 0, 1, 0, 0
Ferddog, 0, 1, 0, 1, 0, 0
Hazard-SJ, 0, 1, 0, 1, 0, 0
Hghyux, 0, 1, 0, 1, 0, 0
2eschew surplusage, 0, 1, 0, 1, 0, 0
Torreslfchero, 0, 23, 0, 23, 0, 0
Bbb23, 1, 34, 0, 34, 0, 1
Deathlaser, 0, 1, 0, 1, 0, 0
Ishdarian, 0, 5, 0, 5, 0, 0
Ansumang, 0, 5, 0, 5, 0, 0
MistyMorn, 0, 1, 0, 1, 0, 0
GimliDotNet, 0, 1, 0, 1, 0, 0
Wikipelli, 0, 3, 0, 3, 0, 0
DCI2026, 0, 8, 0, 8, 0, 0
NTox, 0, 2, 0, 2, 0, 0
Ohiostandard, 0, 1, 0, 1, 0, 0
Kauffner, 0, 1, 0, 1, 0, 0
TheSpecialUser (page does not exist), 0, 9, 0, 9, 0, 0
Intothatdarkness, 0, 10, 0, 10, 0, 0
Mr. Wikipediania (page does not exist), 0, 1, 0, 1, 0, 0
Isarra, 0, 8, 0, 8, 0, 0
Ymblanter, 122, 52, 0, 52, 0, 122
GabeMc, 0, 16, 0, 16, 0, 0
Dennis Brown, 0, 70, 0, 70, 0, 0
In ictu oculi, 0, 1, 0, 1, 0, 0
DBigXray, 0, 7, 0, 7, 0, 0
Yutsi, 0, 1, 0, 1, 0, 0
Dohn joe, 0, 1, 0, 1, 0, 0
The-Pope, 0, 1, 0, 1, 0, 0
ChrisGualtieri, 0, 8, 0, 8, 0, 0
Electriccatfish2 (page does not exist), 0, 8, 0, 8, 0, 0
Neotarf, 0, 5, 0, 5, 0, 0
OrenBochman, 0, 4, 0, 4, 0, 0
Specs112, 0, 1, 0, 1, 0, 0
Frood, 0, 4, 0, 4, 0, 0
Filelakeshoe/kocour, 0, 13, 0, 13, 0, 0
Bagumba, 84, 4, 0, 4, 0, 84
Thine Antique Pen, 0, 20, 0, 20, 0, 0
HueSatLum, 0, 8, 0, 8, 0, 0
Chrishmt0423, 0, 2, 0, 2, 0, 0
UnbelievableError, 0, 3, 0, 3, 0, 0
Jorgath, 0, 8, 0, 8, 0, 0
Hahc21, 117, 53, 0, 53, 0, 117
Timotheus Canens/RfA-8-ball, 0, 2, 0, 2, 0, 0
Ubelowme, 0, 1, 0, 1, 0, 0
Chip123456, 0, 3, 0, 3, 0, 0
Ian159, 0, 1, 0, 1, 0, 0
Jrcla2, 0, 1, 0, 1, 0, 0
AutomaticStrikeout, 0, 37, 0, 37, 0, 0
Rzuwig, 0, 39, 0, 39, 0, 0
Joefromrandb, 0, 10, 0, 10, 0, 0
JonasEncyclopedia, 0, 1, 0, 1, 0, 0
Vertium, 0, 7, 0, 7, 0, 0
ZappaOMati, 0, 10, 0, 10, 0, 0
Berean_Hunter, 160, 0, 0, 0, 0, 160
Anderson9990, 0, 1, 0, 1, 0, 0
Mysterytrey, 0, 5, 0, 5, 0, 0
Arcandam, 0, 3, 0, 3, 0, 0
MelanieN, 171, 38, 0, 38, 0, 171
Riley Huntley, 0, 8, 0, 8, 0, 0
Alanscottwalker, 0, 22, 0, 22, 0, 0
Kilopi, 0, 9, 0, 9, 0, 0
Adjwilley, 97, 37, 0, 37, 0, 97
Strike Eagle, 0, 9, 0, 9, 0, 0
Andrew Gray, 0, 12, 0, 12, 0, 0
Ceradon, 73, 5, 0, 5, 0, 73
IRWolfie-, 0, 10, 0, 10, 0, 0
David1217, 0, 4, 0, 4, 0, 0
Callanecc, 138, 46, 0, 46, 0, 138
Nouniquenames (page does not exist), 0, 8, 0, 8, 0, 0
Michael Anon, 0, 2, 0, 2, 0, 0
WikiPuppies, 0, 8, 0, 8, 0, 0
Cntras, 0, 1, 0, 1, 0, 0
Tamsier, 0, 2, 0, 2, 0, 0
Br'er Rabbit, 0, 3, 0, 3, 0, 0
Jennie--x, 0, 1, 0, 1, 0, 0
Toa Nidhiki05, 0, 2, 0, 2, 0, 0
Benzband, 0, 2, 0, 2, 0, 0
Jgmikulay, 0, 1, 0, 1, 0, 0
Gobonobo, 0, 14, 0, 14, 0, 0
LoriLee, 0, 1, 0, 1, 0, 0
Stefan2, 0, 3, 0, 3, 0, 0
Another Believer, 0, 3, 0, 3, 0, 0
Zad68, 110, 7, 0, 7, 0, 110
Osarius, 0, 1, 0, 1, 0, 0
AutoGyro, 0, 1, 0, 1, 0, 0
Brambleberry of RiverClan, 0, 14, 0, 14, 0, 0
Torchiest, 0, 2, 0, 2, 0, 0
Djembayz, 0, 4, 0, 4, 0, 0
Accedie, 0, 2, 0, 2, 0, 0
Chedzilla, 0, 2, 0, 2, 0, 0
Koavf, 0, 2, 0, 2, 0, 0
石, 0, 1, 0, 1, 0, 0
V838 Monocerotis, 0, 1, 0, 1, 0, 0
Doctree, 0, 50, 0, 50, 0, 0
ChesPal, 0, 2, 0, 2, 0, 0
Seeeko, 0, 1, 0, 1, 0, 0
Kevin Gorman, 0, 2, 0, 2, 0, 0
99of9, 0, 9, 0, 9, 0, 0
Wittylama, 0, 1, 0, 1, 0, 0
Heatherawalls, 0, 1, 0, 1, 0, 0
Adam mugliston, 0, 1, 0, 1, 0, 0
Jtmorgan, 0, 1, 0, 1, 0, 0
Trevj, 88, 20, 0, 20, 0, 88
De728631, 77, 5, 0, 5, 0, 77
Evanh2008, 0, 1, 0, 1, 0, 0
Yaplunpe, 0, 2, 0, 2, 0, 0
Mr._Stradivarius, 121, 0, 0, 0, 0, 121
Darkness Shines, 0, 2, 0, 2, 0, 0
Makecat, 0, 3, 0, 3, 0, 0
Altamel, 0, 16, 0, 16, 0, 0
Webclient101, 0, 16, 0, 16, 0, 0
Scholarly Breeze, 0, 2, 0, 2, 0, 0
TBrandley, 0, 16, 0, 16, 0, 0
Shirt58, 107, 5, 0, 5, 0, 107
Astronomyinertia, 0, 1, 0, 1, 0, 0
Floating Boat, 0, 4, 0, 4, 0, 0
168..., 1, 0, 0, 0, 0, 1
Andres, 1, 0, 0, 0, 0, 1
Bmills, 1, 0, 0, 0, 0, 1
Caltrop, 1, 0, 0, 0, 0, 1
Dieter_Simon, 1, 0, 0, 0, 0, 1
Docu, 1, 0, 0, 0, 0, 1
Finlay_McWalter, 1, 0, 0, 0, 0, 1
Imran, 1, 0, 0, 0, 0, 1
Jamesday, 1, 0, 0, 0, 0, 1
Khym_Chanur, 1, 0, 0, 0, 0, 1
Lord_Emsworth, 1, 0, 0, 0, 0, 1
Maximus_Rex, 1, 0, 0, 0, 0, 1
Michael_Hardy, 1, 0, 0, 0, 0, 1
Optim, 1, 0, 0, 0, 0, 1
Roadrunner, 1, 0, 0, 0, 0, 1
Salsa_Shark, 1, 0, 0, 0, 0, 1
Timwi, 1, 0, 0, 0, 0, 1
WhisperToMe, 1, 0, 0, 0, 0, 1
Ekabhishek, 76, 0, 0, 0, 0, 76
Black Kite, 0, 4, 0, 4, 0, 0
Animeshkulkarni, 0, 1, 0, 1, 0, 0
CorrectKnowledge, 0, 3, 0, 3, 0, 0
LemonTwinkle, 0, 5, 0, 5, 0, 0
Titodutta, 0, 18, 0, 18, 0, 0
Robo Cop, 0, 1, 0, 1, 0, 0
Willy_on_Wheels, 6, 0, 0, 0, 5, 1
Kurtis, 0, 114, 0, 114, 0, 0
Ched, 0, 21, 0, 21, 0, 0
John F. Lewis, 0, 9, 0, 9, 0, 0
Theopolisme, 0, 4, 0, 4, 0, 0
Zepppep, 0, 1, 0, 1, 0, 0
Bzweebl, 0, 2, 0, 2, 0, 0
Thomas85753, 0, 1, 0, 1, 0, 0
Trusilver/RFA, 0, 2, 0, 2, 0, 0
Bloom6132, 0, 8, 0, 8, 0, 0
Chris4315 (page does not exist), 0, 1, 0, 1, 0, 0
Go Phightins!, 0, 43, 0, 43, 0, 0
Publunch, 0, 1, 1, 0, 0, 0
Pladask, 0, 1, 1, 0, 0, 0
Writ_Keeper, 120, 0, 0, 0, 0, 120
The Illusive Man, 0, 6, 0, 6, 0, 0
Amadscientist, 0, 6, 0, 6, 0, 0
Garamond Lethe, 0, 7, 0, 7, 0, 0
Miniapolis, 91, 115, 0, 115, 0, 91
EauOo, 0, 1, 0, 1, 0, 0
AdminsNeedAEffingLife (page does not exist), 0, 1, 0, 1, 0, 0
Jschnur, 0, 8, 0, 8, 0, 0
MrX, 0, 49, 0, 49, 0, 0
Dentalplanlisa, 0, 4, 0, 4, 0, 0
C678, 0, 9, 0, 9, 0, 0
SassyLilNugget, 0, 1, 0, 1, 0, 0
AlexJFox, 0, 1, 0, 1, 0, 0
Wctaiwan, 0, 5, 0, 5, 0, 0
Abu-Fool Danyal ibn Amir al-Makhiri, 0, 1, 1, 0, 0, 0
Alaric, 0, 1, 1, 0, 0, 0
Diesel-50, 0, 1, 0, 1, 0, 0
Stalwart111, 0, 34, 0, 34, 0, 0
Nathan Johnson, 0, 8, 0, 8, 0, 0
Rotten regard, 0, 1, 0, 1, 0, 0
Sue Rangell, 0, 6, 0, 6, 0, 0
PlasmaTime, 0, 1, 0, 1, 0, 0
PaleAqua, 0, 21, 0, 21, 0, 0
The Anonymouse (page does not exist), 0, 12, 0, 12, 0, 0
Vacation9, 0, 12, 0, 12, 0, 0
No qwach macken, 0, 1, 0, 1, 0, 0
Harrias, 127, 11, 0, 11, 0, 127
Mdann52, 0, 3, 0, 3, 0, 0
Sahara4u, 0, 1, 0, 1, 0, 0
Maidahl, 0, 1, 0, 1, 0, 0
Mediran, 0, 20, 0, 20, 0, 0
Drdak, 0, 1, 0, 1, 0, 0
Anbu121, 0, 1, 0, 1, 0, 0
Mrt3366, 0, 3, 0, 3, 0, 0
Gwickwire, 0, 4, 0, 4, 0, 0
Huon, 1, 20, 0, 20, 0, 1
KTC/XFD log, 0, 1, 0, 1, 0, 0
KTC/Contents, 0, 1, 0, 1, 0, 0
LlamaAl, 0, 21, 0, 21, 0, 0
Shrigley, 0, 1, 0, 1, 0, 0
SouthernNights, 0, 3, 0, 3, 0, 0
BlueFen, 0, 1, 0, 1, 0, 0
Pratyya Ghosh, 0, 38, 0, 38, 0, 0
Gray_Porpoise, 87, 0, 0, 0, 76, 11
Gdk411, 0, 1, 1, 0, 0, 0
Randfan, 0, 1, 1, 0, 0, 0
Randfan/Esperanza, 0, 1, 1, 0, 0, 0
Switchercat, 0, 1, 1, 0, 0, 0
SpLoT/Sandbox/Azores High (page does not exist), 0, 1, 1, 0, 0, 0
SpLoT/Vandalism, 0, 1, 1, 0, 0, 0
Friendly Porpoise/New game ideas (page does not exist), 0, 1, 0, 1, 0, 0
Gray Porpoise/Wikipedian Philosophy/Games on Wikipedia, 0, 1, 0, 1, 0, 0
Ocaasi, 166, 7, 0, 7, 0, 166
AndyTheGrump, 0, 3, 0, 3, 0, 0
Salvidrim, 117, 5, 0, 5, 0, 117
Tazerdadog, 0, 53, 0, 53, 0, 0
Spencer.mccormick, 0, 1, 0, 1, 0, 0
JayJay, 0, 7, 0, 7, 0, 0
JordanKyser22, 0, 1, 0, 1, 0, 0
Biglulu, 0, 1, 0, 1, 0, 0
Pigsonthewing, 0, 3, 0, 3, 0, 0
Vini 175, 0, 1, 0, 1, 0, 0
Tucoxn, 0, 41, 0, 41, 0, 0
Greatuser, 0, 1, 0, 1, 0, 0
Iselilja, 0, 11, 0, 11, 0, 0
S.dedalus, 0, 1, 0, 1, 0, 0
Lord_Roem, 139, 0, 0, 0, 0, 139
Prioryman, 0, 1, 0, 1, 0, 0
Cmach7, 0, 3, 0, 3, 0, 0
Fox Wilson, 0, 6, 0, 6, 0, 0
Ritchie333, 142, 62, 0, 62, 0, 142
Mohamed CJ, 0, 9, 0, 9, 0, 0
CaSJer, 0, 7, 0, 7, 0, 0
Michaelzeng7, 0, 1, 0, 1, 0, 0
Atethnekos, 0, 1, 0, 1, 0, 0
Darkwind, 0, 3, 0, 3, 0, 0
Widr, 204, 67, 0, 67, 0, 204
Mkdw/RfA Standards, 0, 14, 0, 14, 0, 0
Jason_Quinn_2, 142, 0, 0, 0, 0, 142
Filelakeshoe/RFA standards, 0, 6, 0, 6, 0, 0
Vao Tv1, 0, 1, 0, 1, 0, 0
Dainomite, 0, 15, 0, 15, 0, 0
Jason Quinn, 0, 13, 0, 13, 0, 0
Till, 0, 2, 0, 2, 0, 0
Drmargi, 0, 12, 0, 12, 0, 0
INeverCry, 105, 2, 0, 2, 0, 105
Evermore2, 0, 1, 0, 1, 0, 0
Forgot to put name, 0, 1, 0, 1, 0, 0
Antiquary, 0, 1, 0, 1, 0, 0
Retrolord, 0, 2, 0, 2, 0, 0
Go Phightins!/Admin criteria, 0, 2, 0, 2, 0, 0
Stfg, 0, 54, 0, 54, 0, 0
Chrishonduras, 0, 2, 0, 2, 0, 0
BDD, 0, 7, 0, 7, 0, 0
78.26, 158, 90, 0, 90, 0, 158
Kraxler, 0, 23, 0, 23, 0, 0
Yrtneg, 0, 2, 0, 2, 0, 0
Arctic Kangaroo, 0, 7, 0, 7, 0, 0
IComputerSaysNo, 0, 1, 0, 1, 0, 0
Cncplayer, 0, 2, 0, 2, 0, 0
Cmckain14, 0, 1, 0, 1, 0, 0
FreeRangeFrog, 104, 24, 0, 24, 0, 104
FiachraByrne, 0, 1, 0, 1, 0, 0
West.andrew.g, 107, 0, 0, 0, 0, 107
Rockfang, 0, 1, 0, 1, 0, 0
Jackson Peebles, 0, 3, 0, 3, 0, 0
The Devil's Advocate, 0, 3, 0, 3, 0, 0
Anir1uph, 0, 3, 0, 3, 0, 0
Clarkcj12, 0, 3, 0, 3, 0, 0
Cncmaster, 0, 15, 0, 15, 0, 0
FlyingPuppy2, 0, 1, 0, 1, 0, 0
Cabe6403, 0, 5, 0, 5, 0, 0
Cabe6403/Guest book, 0, 4, 0, 4, 0, 0
I am One of Many, 0, 85, 0, 85, 0, 0
Keeper76/Write Right, 0, 1, 0, 1, 0, 0
Purplebackpack89, 0, 2, 0, 2, 0, 0
Purplebackpack89/C, 0, 2, 0, 2, 0, 0
Bgwhite (page does not exist), 0, 9, 0, 9, 0, 0
RockMagnetist, 100, 5, 0, 5, 0, 100
NintendoFan, 0, 11, 0, 11, 0, 0
Dainomite/t, 0, 8, 0, 8, 0, 0
Razionale, 0, 5, 0, 5, 0, 0
Chris.urs-o, 0, 3, 0, 3, 0, 0
Hhhippo, 0, 1, 0, 1, 0, 0
